idx,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,Task
23,2019-10-21T00:41:13.345Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
23,2019-10-21T00:41:14.106Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"511 Lonsdale Street, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
23,2019-10-21T00:41:18.916Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord
23,2019-10-21T00:41:22.576Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
23,2019-10-21T00:41:22.579Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
23,2019-10-21T00:41:23.268Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
23,2019-10-21T00:41:29.941Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
24,2019-10-21T00:41:33.977Z,vleno,Excel,copyCell,,Bradley,StudentRecords.xlsx,Sheet1,A26,,,,,Bradley,,,,,,,StudentRecord
24,2019-10-21T00:41:35.881Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Bradley,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
24,2019-10-21T00:41:36.185Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Bradley,,,,,,,StudentRecord
24,2019-10-21T00:41:38.149Z,vleno,Excel,copyCell,,Stones,StudentRecords.xlsx,Sheet1,B26,,,,,Stones,,,,,,,StudentRecord
24,2019-10-21T00:41:39.913Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Stones,,,,,INPUT,text,SingleLine,Bradley ,,,,,,,StudentRecord
24,2019-10-21T00:41:40.129Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Bradley Stones,,,,,,,StudentRecord
24,2019-10-21T00:41:42.234Z,vleno,Excel,copyCell,,28/12/1994,StudentRecords.xlsx,Sheet1,C26,,,,,28/12/1994,,,,,,,StudentRecord
24,2019-10-21T00:41:43.938Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,28/12/1994,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
24,2019-10-21T00:41:47.543Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,28-12-1994,,,,,,,StudentRecord
24,2019-10-21T00:41:49.544Z,vleno,Excel,copyCell,,+61 190 065 4321,StudentRecords.xlsx,Sheet1,D26,,,,,+61 190 065 4321,,,,,,,StudentRecord
24,2019-10-21T00:41:51.609Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 190 065 4321,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
24,2019-10-21T00:41:56.539Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,190-065-4321,,,,,,,StudentRecord
24,2019-10-21T00:41:58.716Z,vleno,Excel,copyCell,,bstones@gmail.com,StudentRecords.xlsx,Sheet1,E26,,,,,bstones@gmail.com,,,,,,,StudentRecord
24,2019-10-21T00:42:01.192Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,bstones@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
24,2019-10-21T00:42:01.505Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,bstones@gmail.com,,,,,,,StudentRecord
24,2019-10-21T00:42:03.636Z,vleno,Excel,copyCell,,Australia,StudentRecords.xlsx,Sheet1,F26,,,,,Australia,,,,,,,StudentRecord
24,2019-10-21T00:42:06.536Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Australia,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
24,2019-10-21T00:42:06.969Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Australia,,,,,,,StudentRecord
24,2019-10-21T00:42:09.250Z,vleno,Excel,copyCell,,"351 St Kilda Road, Melbourne, VIC 3004, Australia",StudentRecords.xlsx,Sheet1,G26,,,,,"351 St Kilda Road, Melbourne, VIC 3004, Australia",,,,,,,StudentRecord
24,2019-10-21T00:42:12.120Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"351 St Kilda Road, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
24,2019-10-21T00:42:15.113Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,351 St Kilda Road,,,,,,,StudentRecord
24,2019-10-21T00:42:15.416Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"351 St Kilda Road, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
24,2019-10-21T00:42:20.513Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord
24,2019-10-21T00:42:21.249Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"351 St Kilda Road, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
24,2019-10-21T00:42:26.065Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
24,2019-10-21T00:42:26.833Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"351 St Kilda Road, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
24,2019-10-21T00:42:31.529Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3004,,,,,,,StudentRecord
24,2019-10-21T00:42:34.634Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
24,2019-10-21T00:42:38.658Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
25,2019-10-21T00:42:43.264Z,vleno,Excel,copyCell,,Ben,StudentRecords.xlsx,Sheet1,A27,,,,,Ben,,,,,,,StudentRecord
25,2019-10-21T00:42:44.889Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ben,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
25,2019-10-21T00:42:45.177Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Ben,,,,,,,StudentRecord
25,2019-10-21T00:42:47.385Z,vleno,Excel,copyCell,,Inglis,StudentRecords.xlsx,Sheet1,B27,,,,,Inglis,,,,,,,StudentRecord
25,2019-10-21T00:42:49.161Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Inglis,,,,,INPUT,text,SingleLine,Ben ,,,,,,,StudentRecord
25,2019-10-21T00:42:49.529Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Ben Inglis,,,,,,,StudentRecord
25,2019-10-21T00:42:51.827Z,vleno,Excel,copyCell,,12/4/95,StudentRecords.xlsx,Sheet1,C27,,,,,12/4/95,,,,,,,StudentRecord
25,2019-10-21T00:42:53.969Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,12/4/95,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
25,2019-10-21T00:42:57.673Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,12/4/95,,,,,,,StudentRecord
25,2019-10-21T00:43:00.160Z,vleno,Excel,copyCell,,+61 029 553 3708,StudentRecords.xlsx,Sheet1,D27,,,,,+61 029 553 3708,,,,,,,StudentRecord
25,2019-10-21T00:43:02.497Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 029 553 3708,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
25,2019-10-21T00:43:07.657Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,029-553-3708,,,,,,,StudentRecord
25,2019-10-21T00:43:09.804Z,vleno,Excel,copyCell,,binglis@gmail.com,StudentRecords.xlsx,Sheet1,E27,,,,,binglis@gmail.com,,,,,,,StudentRecord
25,2019-10-21T00:43:11.937Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,binglis@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
25,2019-10-21T00:43:12.210Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,binglis@gmail.com,,,,,,,StudentRecord
25,2019-10-21T00:43:14.187Z,vleno,Excel,copyCell,,Australia,StudentRecords.xlsx,Sheet1,F27,,,,,Australia,,,,,,,StudentRecord
25,2019-10-21T00:43:15.389Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Australia,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
25,2019-10-21T00:43:15.649Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Australia,,,,,,,StudentRecord
25,2019-10-21T00:43:18.180Z,vleno,Excel,copyCell,,"27 Blackwood Street, North Melbourne, VIC 3051, Australia",StudentRecords.xlsx,Sheet1,G27,,,,,"27 Blackwood Street, North Melbourne, VIC 3051, Australia",,,,,,,StudentRecord
25,2019-10-21T00:43:19.882Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"27 Blackwood Street, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
25,2019-10-21T00:43:23.850Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,27 Blackwood Street,,,,,,,StudentRecord
25,2019-10-21T00:43:24.129Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"27 Blackwood Street, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
25,2019-10-21T00:43:31.105Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,North Melbourne,,,,,,,StudentRecord
25,2019-10-21T00:43:31.921Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"27 Blackwood Street, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
25,2019-10-21T00:43:37.138Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
25,2019-10-21T00:43:38.025Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"27 Blackwood Street, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
25,2019-10-21T00:43:43.170Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3051,,,,,,,StudentRecord
25,2019-10-21T00:43:47.095Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
25,2019-10-21T00:43:54.220Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
26,2019-10-21T00:43:58.340Z,vleno,Excel,copyCell,,Keito,StudentRecords.xlsx,Sheet1,A28,,,,,Keito,,,,,,,StudentRecord
26,2019-10-21T00:44:00.171Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Keito,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
26,2019-10-21T00:44:00.505Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Keito,,,,,,,StudentRecord
26,2019-10-21T00:44:02.591Z,vleno,Excel,copyCell,,Uchiyama,StudentRecords.xlsx,Sheet1,B28,,,,,Uchiyama,,,,,,,StudentRecord
26,2019-10-21T00:44:04.176Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Uchiyama,,,,,INPUT,text,SingleLine,Keito ,,,,,,,StudentRecord
26,2019-10-21T00:44:04.457Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Keito Uchiyama,,,,,,,StudentRecord
26,2019-10-21T00:44:06.399Z,vleno,Excel,copyCell,,3/6/86,StudentRecords.xlsx,Sheet1,C28,,,,,3/6/86,,,,,,,StudentRecord
26,2019-10-21T00:44:08.529Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,3/6/86,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
26,2019-10-21T00:44:11.714Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,3/6/86,,,,,,,StudentRecord
26,2019-10-21T00:44:13.717Z,vleno,Excel,copyCell,,+61 024 706 5621,StudentRecords.xlsx,Sheet1,D28,,,,,+61 024 706 5621,,,,,,,StudentRecord
26,2019-10-21T00:44:15.280Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 024 706 5621,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
26,2019-10-21T00:44:19.945Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,024-706-5621,,,,,,,StudentRecord
26,2019-10-21T00:44:22.242Z,vleno,Excel,copyCell,,kuchiyama@gmail.com,StudentRecords.xlsx,Sheet1,E28,,,,,kuchiyama@gmail.com,,,,,,,StudentRecord
26,2019-10-21T00:44:24.387Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,kuchiyama@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
26,2019-10-21T00:44:24.665Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,kuchiyama@gmail.com,,,,,,,StudentRecord
26,2019-10-21T00:44:26.578Z,vleno,Excel,copyCell,,Japan,StudentRecords.xlsx,Sheet1,F28,,,,,Japan,,,,,,,StudentRecord
26,2019-10-21T00:44:30.017Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Japan,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
26,2019-10-21T00:44:30.306Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Japan,,,,,,,StudentRecord
26,2019-10-21T00:44:42.812Z,vleno,Excel,copyCell,,"18 Wilson Mews, North Melbourne, VIC 3051, Australia",StudentRecords.xlsx,Sheet1,G28,,,,,"18 Wilson Mews, North Melbourne, VIC 3051, Australia",,,,,,,StudentRecord
26,2019-10-21T00:44:47.025Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"18 Wilson Mews, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
26,2019-10-21T00:44:55.009Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,18 Wilson Mews,,,,,,,StudentRecord
26,2019-10-21T00:44:55.280Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"18 Wilson Mews, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
26,2019-10-21T00:45:00.753Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,North Melbourne,,,,,,,StudentRecord
26,2019-10-21T00:45:02.008Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"18 Wilson Mews, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
26,2019-10-21T00:45:06.745Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
26,2019-10-21T00:45:07.593Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"18 Wilson Mews, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
26,2019-10-21T00:45:12.417Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3051,,,,,,,StudentRecord
26,2019-10-21T00:45:15.544Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
26,2019-10-21T00:45:15.546Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
26,2019-10-21T00:45:16.210Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
26,2019-10-21T00:45:20.825Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
27,2019-10-21T00:45:25.086Z,vleno,Excel,copyCell,,Andrej,StudentRecords.xlsx,Sheet1,A29,,,,,Andrej,,,,,,,StudentRecord
27,2019-10-21T00:45:26.881Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Andrej,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
27,2019-10-21T00:45:27.161Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Andrej,,,,,,,StudentRecord
27,2019-10-21T00:45:29.144Z,vleno,Excel,copyCell,,Ivanovic,StudentRecords.xlsx,Sheet1,B29,,,,,Ivanovic,,,,,,,StudentRecord
27,2019-10-21T00:45:31.417Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ivanovic,,,,,INPUT,text,SingleLine,Andrej ,,,,,,,StudentRecord
27,2019-10-21T00:45:31.657Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Andrej Ivanovic,,,,,,,StudentRecord
27,2019-10-21T00:45:33.826Z,vleno,Excel,copyCell,,19/11/1986,StudentRecords.xlsx,Sheet1,C29,,,,,19/11/1986,,,,,,,StudentRecord
27,2019-10-21T00:45:35.586Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,19/11/1986,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
27,2019-10-21T00:45:38.985Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,19-11-1986,,,,,,,StudentRecord
27,2019-10-21T00:45:41.550Z,vleno,Excel,copyCell,,+61 088 266 0827,StudentRecords.xlsx,Sheet1,D29,,,,,+61 088 266 0827,,,,,,,StudentRecord
27,2019-10-21T00:45:43.305Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 088 266 0827,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
27,2019-10-21T00:45:48.121Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,088-266-0827,,,,,,,StudentRecord
27,2019-10-21T00:45:50.341Z,vleno,Excel,copyCell,,aivanovic@gmail.com,StudentRecords.xlsx,Sheet1,E29,,,,,aivanovic@gmail.com,,,,,,,StudentRecord
27,2019-10-21T00:45:52.537Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,aivanovic@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
27,2019-10-21T00:45:52.834Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,aivanovic@gmail.com,,,,,,,StudentRecord
27,2019-10-21T00:45:54.995Z,vleno,Excel,copyCell,,Croatia,StudentRecords.xlsx,Sheet1,F29,,,,,Croatia,,,,,,,StudentRecord
27,2019-10-21T00:45:56.617Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Croatia,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
27,2019-10-21T00:45:56.906Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Croatia,,,,,,,StudentRecord
27,2019-10-21T00:45:59.182Z,vleno,Excel,copyCell,,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",StudentRecords.xlsx,Sheet1,G29,,,,,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,,,StudentRecord
27,2019-10-21T00:46:01.057Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
27,2019-10-21T00:46:05.601Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,266 Lorimer Street,,,,,,,StudentRecord
27,2019-10-21T00:46:06.313Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
27,2019-10-21T00:46:11.833Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Fishermans Band,,,,,,,StudentRecord
27,2019-10-21T00:46:12.633Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
27,2019-10-21T00:46:17.457Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
27,2019-10-21T00:46:18.305Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
27,2019-10-21T00:46:23.369Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3207,,,,,,,StudentRecord
27,2019-10-21T00:46:26.272Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
27,2019-10-21T00:46:26.273Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
27,2019-10-21T00:46:26.886Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
27,2019-10-21T00:46:33.724Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
28,2019-10-21T00:46:38.073Z,vleno,Excel,copyCell,,Zhi,StudentRecords.xlsx,Sheet1,A30,,,,,Zhi,,,,,,,StudentRecord
28,2019-10-21T00:46:39.735Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Zhi,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
28,2019-10-21T00:46:40.001Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Zhi,,,,,,,StudentRecord
28,2019-10-21T00:46:42.448Z,vleno,Excel,copyCell,,Kung,StudentRecords.xlsx,Sheet1,B30,,,,,Kung,,,,,,,StudentRecord
28,2019-10-21T00:46:44.243Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Kung,,,,,INPUT,text,SingleLine,Zhi ,,,,,,,StudentRecord
28,2019-10-21T00:46:44.507Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Zhi Kung,,,,,,,StudentRecord
28,2019-10-21T00:46:46.817Z,vleno,Excel,copyCell,,21/11/1987,StudentRecords.xlsx,Sheet1,C30,,,,,21/11/1987,,,,,,,StudentRecord
28,2019-10-21T00:46:48.536Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,21/11/1987,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
28,2019-10-21T00:46:51.870Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,21-11-1987,,,,,,,StudentRecord
